zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated,lsi_id,lnh_id
33854468,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",291,NULL
87887214,"South High School",3,Public,Middle,7-12,1.1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-20 23:54:07",292,9385
33853515,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-29 05:32:39",293,NULL
33843528,"South High School",3,Public,Middle,7-12,0.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-28 06:03:26",294,NULL
442993407,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-28 06:03:26",295,NULL
247447113,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-28 06:03:26",296,NULL
36452609,"Afya Public Charter Middle School",NULL,Charter,Middle,8,1.1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-21 11:09:29",297,5414
33834327,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-28 06:03:26",298,NULL
36576862,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.9,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-22 11:25:39",299,NULL
33826008,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",300,NULL
36577667,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.5,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-26 06:02:41",301,NULL
33847043,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",302,NULL
36452501,"Afya Public Charter Middle School",NULL,Charter,Middle,8,1.2,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-26 06:02:41",303,NULL
33847251,"South High School",3,Public,Middle,7-12,1.1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",304,NULL
36457080,"Afya Public Charter Middle School",NULL,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,"2024-11-26 06:02:41",305,NULL
112164234,"Davis Ninth Grade",NULL,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-23 06:36:42",306,NULL
112164234,"Davis Ninth Grade",NULL,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-23 06:38:32",307,NULL
33852455,"South High School",3,Public,Middle,7-12,0.1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",308,NULL
33850986,"South High School",3,Public,Middle,7-12,0.4,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",309,NULL
33856139,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 06:13:47",310,NULL
33844098,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 09:23:19",311,NULL
33902135,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-27 09:23:19",312,NULL
33842749,"South High School",3,Public,Middle,7-12,0.6,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",313,9376
87887070,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",314,9402
33841648,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",315,9345
2056429786,"South High School",3,Public,Middle,7-12,0.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",316,9392
33832974,"South High School",3,Public,Middle,7-12,1.4,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",317,9331
87887214,"South High School",3,Public,Middle,7-12,1.1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-21 11:09:29",318,9385
33875729,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 11:25:39",319,NULL
33851015,"South High School",3,Public,Middle,7-12,0.8,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 11:25:39",320,NULL
33847878,"South High School",3,Public,Middle,7-12,1.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 11:25:39",321,NULL
442759348,"South High School",3,Public,Middle,7-12,0.6,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 11:25:39",322,NULL
80893306,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 11:25:39",323,NULL
247455611,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-22 14:21:59",324,NULL
33872856,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",325,NULL
33846775,"South High School",3,Public,Middle,7-12,0.7,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",326,NULL
33875896,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",327,NULL
33875466,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",328,NULL
33845746,"South High School",3,Public,Middle,7-12,0.5,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",329,NULL
315140841,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-23 06:35:29",330,NULL
33863131,"South High School",3,Public,Middle,7-12,1.4,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-26 09:21:12",331,NULL
33902930,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-26 09:21:12",332,NULL
300272159,"South High School",3,Public,Middle,7-12,0.9,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-26 09:21:12",333,NULL
33828697,"South High School",3,Public,Middle,7-12,0.4,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-25 05:33:30",334,NULL
112164234,"Davis Ninth Grade",NULL,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-23 06:39:45",335,NULL
80537244,"Davis Ninth Grade",NULL,Public,Middle,9,3,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-20 23:54:07",336,NULL
28309498,"Davis Ninth Grade",NULL,Public,Middle,9,1.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-29 05:32:39",337,NULL
58677329,"Davis Ninth Grade",NULL,Public,Middle,9,3.9,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-29 05:32:39",338,NULL
442988247,"Davis Ninth Grade",NULL,Public,Middle,9,2.9,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-28 06:03:26",339,NULL
28309498,"Davis Ninth Grade",NULL,Public,Middle,9,1.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-28 06:03:26",340,NULL
33921268,"South High School",3,Public,Middle,7-12,1.3,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-26 06:02:41",341,NULL
80516036,"Davis Ninth Grade",NULL,Public,Middle,9,2.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-27 06:13:47",342,NULL
442842798,"South High School",3,Public,Middle,7-12,1,https://www.greatschools.org/ohio/columbus/620-South-High-School/,"2024-11-26 06:02:41",343,NULL
28352251,"Davis Ninth Grade",NULL,Public,Middle,9,2.2,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-27 06:13:47",344,NULL
3635380,"Taft High School",5,Public,Middle,7-12,0.5,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:36:42",345,NULL
3650932,"Taft High School",5,Public,Middle,7-12,1.7,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:36:42",346,NULL
113956372,"Taft High School",5,Public,Middle,7-12,0.4,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:36:42",347,NULL
3513093,"Taft High School",5,Public,Middle,7-12,0.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:36:42",348,NULL
3577490,"Taft High School",5,Public,Middle,7-12,0.8,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:36:42",349,NULL
112164234,"Davis Ninth Grade",NULL,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-23 06:35:29",350,NULL
62594717,"Davis Ninth Grade",NULL,Public,Middle,9,0.2,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,"2024-11-26 06:02:41",351,NULL
1300318,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:36:42",352,NULL
1303656,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:36:42",353,NULL
1303656,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:38:32",354,NULL
1300318,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:38:32",355,NULL
1303656,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:39:45",356,NULL
1300318,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:39:45",357,NULL
1315033,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,1,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 09:30:22",358,NULL
1312887,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.5,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-28 09:24:51",359,NULL
61762226,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,3.7,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-27 09:23:19",360,NULL
1316581,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,1.2,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-22 14:21:59",361,NULL
1304586,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.5,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-22 14:21:59",362,NULL
1303656,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:35:29",363,NULL
1300318,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-23 06:35:29",364,NULL
2065418123,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.7,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-26 06:02:41",365,NULL
1312390,"Ben Davis Ninth Grade Center",NULL,Public,Middle,9,2.2,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,"2024-11-26 06:02:41",366,NULL
89148412,"Olympic Primary Center",NULL,Public,Elementary,K,0.6,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,"2024-11-29 05:32:39",367,NULL
250346975,"Olympic Primary Center",NULL,Public,Elementary,K,0.4,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,"2024-11-22 11:25:39",368,NULL
119679976,"Olympic Primary Center",NULL,Public,Elementary,K,0.3,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,"2024-11-22 11:25:39",369,NULL
20624999,"Olympic Primary Center",NULL,Public,Elementary,K,0.6,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,"2024-11-22 11:25:39",370,NULL
20614507,"Hooper Avenue Primary Center",NULL,Public,Elementary,K,0.4,https://www.greatschools.org/california/los-angeles/14348-Hooper-Avenue-Primary-Center/,"2024-11-20 23:54:07",371,NULL
20614187,"Hooper Avenue Primary Center",NULL,Public,Elementary,K,0.2,https://www.greatschools.org/california/los-angeles/14348-Hooper-Avenue-Primary-Center/,"2024-11-28 06:03:26",372,NULL
59153942,"Urban Science Academy",NULL,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-23 06:36:42",373,NULL
59153942,"Urban Science Academy",NULL,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-23 06:38:32",374,NULL
59153942,"Urban Science Academy",NULL,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-23 06:39:45",375,NULL
441681141,"Urban Science Academy",NULL,Public,High,12,0.6,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-23 09:30:22",376,NULL
71493926,"Urban Science Academy",NULL,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-20 23:54:07",377,4226
442968457,"Urban Science Academy",NULL,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-27 06:13:47",378,NULL
442970123,"Urban Science Academy",NULL,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-27 06:13:47",379,NULL
442968942,"Urban Science Academy",NULL,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-27 06:13:47",380,NULL
441743092,"Urban Science Academy",NULL,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-28 09:24:51",381,NULL
59142559,"Urban Science Academy",NULL,Public,High,12,0.7,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-27 09:23:19",382,NULL
59157678,"Urban Science Academy",NULL,Public,High,12,2.3,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-27 09:23:19",383,NULL
71493926,"Urban Science Academy",NULL,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-21 11:09:29",384,4226
442759580,"Urban Science Academy",NULL,Public,High,12,0.5,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-22 11:25:39",385,NULL
442764714,"Urban Science Academy",NULL,Public,High,12,2.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-22 11:25:39",386,NULL
59156325,"Urban Science Academy",NULL,Public,High,12,2.1,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-22 14:21:59",387,NULL
59153942,"Urban Science Academy",NULL,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-23 06:35:29",388,NULL
120921212,"Urban Science Academy",NULL,Public,High,12,0.5,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-26 09:21:12",389,NULL
59136229,"Urban Science Academy",NULL,Public,High,12,0.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-26 09:21:12",390,NULL
59161589,"Urban Science Academy",NULL,Public,High,12,2.3,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-26 09:21:12",391,NULL
59141264,"Urban Science Academy",NULL,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-26 06:02:41",392,NULL
2055185300,"Urban Science Academy",NULL,Public,High,12,1.7,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,"2024-11-26 06:02:41",393,NULL
352579528,"Anderson Academy",3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-20 23:54:07",394,12448
431173644,"Anderson Academy",3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-20 23:54:07",395,NULL
442725407,"Anderson Academy",3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-20 23:54:07",396,NULL
431180814,"Anderson Academy",3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-20 23:54:07",397,NULL
440422371,"Anderson Academy",3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-29 05:32:39",398,NULL
352458429,"Anderson Academy",3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-29 05:32:39",399,NULL
2053393883,"Anderson Academy",3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-29 05:32:39",400,NULL
2059153594,"Anderson Academy",3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-29 05:32:39",401,NULL
27812325,"Anderson Academy",3,Public,Elementary,1-4,1.2,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-27 06:13:47",402,NULL
380842140,"Anderson Academy",3,Public,Elementary,1-4,0.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-27 06:13:47",403,NULL
3650932,"Taft High School",5,Public,Middle,7-12,1.7,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:38:32",404,NULL
352579528,"Anderson Academy",3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-21 11:09:29",405,12448
3577490,"Taft High School",5,Public,Middle,7-12,0.8,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:38:32",406,NULL
442770143,"Anderson Academy",3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,"2024-11-22 11:25:39",407,NULL
3513093,"Taft High School",5,Public,Middle,7-12,0.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:38:32",408,NULL
3635380,"Taft High School",5,Public,Middle,7-12,0.5,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:38:32",409,NULL
113956372,"Taft High School",5,Public,Middle,7-12,0.4,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:38:32",410,NULL
3650932,"Taft High School",5,Public,Middle,7-12,1.7,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:39:45",411,NULL
3635380,"Taft High School",5,Public,Middle,7-12,0.5,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:39:45",412,NULL
3513093,"Taft High School",5,Public,Middle,7-12,0.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:39:45",413,NULL
113956372,"Taft High School",5,Public,Middle,7-12,0.4,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:39:45",414,NULL
3577490,"Taft High School",5,Public,Middle,7-12,0.8,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 06:39:45",415,NULL
3632700,"Taft High School",5,Public,Middle,7-12,0.3,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",416,NULL
3634422,"Taft High School",5,Public,Middle,7-12,0.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",417,NULL
3575415,"Taft High School",5,Public,Middle,7-12,0.4,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",418,NULL
3638002,"Taft High School",5,Public,Middle,7-12,2.1,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",419,NULL
2078570432,"Taft High School",5,Public,Middle,7-12,0.8,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",420,NULL
158437861,"Taft High School",5,Public,Middle,7-12,0.8,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",421,NULL
2061880628,"Taft High School",5,Public,Middle,7-12,2.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-23 09:30:22",422,NULL
3581301,"Taft High School",5,Public,Middle,7-12,2.6,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-24 05:51:59",423,NULL
3623220,"Taft High School",5,Public,Middle,7-12,0.5,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",424,NULL
3638916,"Taft High School",5,Public,Middle,7-12,2.7,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",425,NULL
3626570,"Taft High School",5,Public,Middle,7-12,1,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",426,NULL
3623072,"Taft High School",5,Public,Middle,7-12,0.3,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",427,NULL
3652510,"Taft High School",5,Public,Middle,7-12,2.2,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",428,10837
3589552,"Taft High School",5,Public,Middle,7-12,2.7,https://www.greatschools.org/illinois/chicago/1399-Taft-High-School/,"2024-11-20 23:54:07",429,11019
