zpid,price,homeStatus,homeType,datePosted,streetAddress,city,state,zipcode,county,yearBuilt,livingArea,livingAreaUnits,rentZestimate,bathrooms,bedrooms,pageViewCount,favoriteCount,propertyTaxRate,timeOnZillow,dateSold,url,lastUpdated,pl_id,lsi_id,lph_id,ls_id
26854246,0,"Recently Sold","Single Family",2024-10-24,"9671 Lynbrook Dr",Dallas,TX,75238,"Dallas County",1959,1486,sqft,2672,2,3,442,16,1.57,9,2024-11-22,https://www.zillow.com/homedetails/9671-Lynbrook-Dr-Dallas-TX-75238/26854246_zpid/,"2024-11-23 09:30:22",575,27851,55831,2978
13407263,660000,"Recently Sold","Single Family",2024-10-03,"7122 E Arkansas Avenue",Denver,CO,80224,"Denver County",1967,2038,sqft,3583,3,4,190,5,0.42,9,2024-11-22,https://www.zillow.com/homedetails/7122-E-Arkansas-Ave-Denver-CO-80224/13407263_zpid/,"2024-11-23 09:30:22",576,37818,90833,2738
1238186,290000,"Recently Sold","Single Family",2024-09-22,"2701 N German Church Rd",Indianapolis,IN,46229,"Marion County",1961,3214,sqft,1787,2,3,655,24,0.86,9,2024-11-22,https://www.zillow.com/homedetails/2701-N-German-Church-Rd-Indianapolis-IN-46229/1238186_zpid/,"2024-11-23 09:30:22",577,3116,44638,2518
4153917,65000,"Recently Sold","Single Family",2024-11-22,"11745 S Wallace St",Chicago,IL,60628,"Cook County",1910,1250,sqft,1845,2,3,108,5,1.89,9,2024-11-22,https://www.zillow.com/homedetails/11745-S-Wallace-St-Chicago-IL-60628/4153917_zpid/,"2024-11-23 09:30:22",578,39698,100083,2528
349062666,0,"Recently Sold","Single Family",2024-05-03,"6346 Baraboo Dr",Dallas,TX,75241,"Dallas County",2024,1627,sqft,2408,3,3,15,3,1.57,9,2024-11-22,https://www.zillow.com/homedetails/6346-Baraboo-Dr-Dallas-TX-75241/349062666_zpid/,"2024-11-23 09:30:22",579,26433,55811,2295
13415825,700000,"Recently Sold","Single Family",2024-09-26,"6622 E Cornell Avenue",Denver,CO,80224,"Denver County",1966,2768,sqft,3845,4,5,115,5,0.42,9,2024-11-22,https://www.zillow.com/homedetails/6622-E-Cornell-Ave-Denver-CO-80224/13415825_zpid/,"2024-11-23 09:30:22",580,14991,90873,2091
158437861,860000,"Recently Sold","Single Family",2024-08-13,"5228 N McVicker Ave",Chicago,IL,60630,"Cook County",2019,3712,sqft,5410,5,5,49,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5228-N-McVicker-Ave-Chicago-IL-60630/158437861_zpid/,"2024-11-23 09:30:22",581,421,100670,2021
26872207,0,"Recently Sold","Single Family",2024-10-25,"7023 Hunters Ridge Dr",Dallas,TX,75248,"Dallas County",1970,2948,sqft,3908,3,4,1982,119,1.57,9,2024-11-22,https://www.zillow.com/homedetails/7023-Hunters-Ridge-Dr-Dallas-TX-75248/26872207_zpid/,"2024-11-23 09:30:22",582,28151,2925,2234
13322879,580000,"Recently Sold","Single Family",2024-10-04,"2161 S Gray Street",Lakewood,CO,80227,"Denver County",1964,1842,sqft,3006,2,4,203,11,0.42,9,2024-11-22,https://www.zillow.com/homedetails/2161-S-Gray-St-Lakewood-CO-80227/13322879_zpid/,"2024-11-23 09:30:22",583,33532,90867,2980
248828117,598000,Pending,"Single Family",2024-06-19,"6615 Hunters Ridge Dr",Dallas,TX,75248,"Dallas County",1971,2372,sqft,3534,2,4,114,4,1.57,3768,NULL,https://www.zillow.com/homedetails/6615-Hunters-Ridge-Dr-Dallas-TX-75248/248828117_zpid/,"2024-11-23 09:30:22",584,13273,55854,10759
3638002,250000,"Recently Sold","Single Family",2024-08-20,"5016 W Carmen Ave",Chicago,IL,60630,"Cook County",1920,1434,sqft,2003,1,2,280,9,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5016-W-Carmen-Ave-Chicago-IL-60630/3638002_zpid/,"2024-11-23 09:30:22",585,419,NULL,2109
13419644,406000,"Recently Sold",Townhouse,2024-10-08,"2685 S Dayton Way  Unit 244",Denver,CO,80231,"Denver County",1983,2002,sqft,2538,2,2,165,7,0.42,9,2024-11-22,https://www.zillow.com/homedetails/2685-S-Dayton-Way-APT-244-Denver-CO-80231/13419644_zpid/,"2024-11-23 09:30:22",586,14993,90864,2325
26900225,0,"Recently Sold",Condo,2024-08-23,"15221 Berry Trl APT 705",Dallas,TX,75248,"Dallas County",1981,1052,sqft,1807,2,2,53,0,1.57,9,2024-11-22,https://www.zillow.com/homedetails/15221-Berry-Trl-APT-705-Dallas-TX-75248/26900225_zpid/,"2024-11-23 09:30:22",587,13271,55808,3138
3634422,339900,"Recently Sold","Single Family",2024-10-24,"5003 N McVicker Ave",Chicago,IL,60630,"Cook County",NULL,1500,sqft,2671,2,3,265,9,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5003-N-McVicker-Ave-Chicago-IL-60630/3634422_zpid/,"2024-11-23 09:30:22",588,417,NULL,1958
121235722,338000,"For Sale",Condo,2024-07-26,"1060 S Parker Rd APT 28",Denver,CO,80231,"Denver County",1974,1080,sqft,1873,2,2,63,0,0.42,2880,NULL,https://www.zillow.com/homedetails/1060-S-Parker-Rd-APT-28-Denver-CO-80231/121235722_zpid/,"2024-11-23 09:30:22",589,41411,90828,10757
3575415,505000,"Recently Sold","Single Family",2024-10-10,"6189 N Ozanam Ave",Chicago,IL,60631,"Cook County",1952,1324,sqft,2765,2,3,185,4,1.89,9,2024-11-22,https://www.zillow.com/homedetails/6189-N-Ozanam-Ave-Chicago-IL-60631/3575415_zpid/,"2024-11-23 09:30:22",590,418,100064,2634
80390564,0,"Recently Sold","Single Family",NULL,"13723 Greenwood Ln S",Houston,TX,77044,"Harris County",2006,4635,sqft,5101,6,5,1404,104,1.6,9,2024-11-22,https://www.zillow.com/homedetails/13723-Greenwood-Ln-S-Houston-TX-77044/80390564_zpid/,"2024-11-23 09:30:22",591,4605,2439,2205
351645347,175250,"Recently Sold",Condo,2024-06-03,"9725 E Harvard Avenue Bldg U  Unit 335",Denver,CO,80231,"Denver County",1972,721,sqft,1610,1,2,39,0,0.42,9,2024-11-22,https://www.zillow.com/homedetails/9725-E-Harvard-Ave-APT-U335-Denver-CO-80231/351645347_zpid/,"2024-11-23 09:30:22",592,14989,90888,2084
7089092,290000,"Recently Sold",Townhouse,2024-09-11,"2784 Heritage Cir","Las Vegas",NV,89121,"Clark County",1970,2040,sqft,1639,2,2,32,0,0.44,9,2024-11-22,https://www.zillow.com/homedetails/2784-Heritage-Cir-Las-Vegas-NV-89121/7089092_zpid/,"2024-11-23 09:30:22",593,12828,31959,2612
89967338,255000,"Recently Sold",Condo,2024-09-23,"6759 W Forest Preserve Ave APT 411",Chicago,IL,60634,"Cook County",2005,NULL,sqft,2201,2,2,37,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/6759-W-Forest-Preserve-Ave-APT-411-Chicago-IL-60634/89967338_zpid/,"2024-11-23 09:30:22",594,58408,NULL,2484
110539287,0,"Recently Sold",Condo,2024-11-23,"98 San Jacinto Blvd #1205",Austin,TX,78701,"Travis County",2010,1471,sqft,5841,2,2,5,0,1.27,9,2024-11-22,https://www.zillow.com/homedetails/98-San-Jacinto-Blvd-1205-Austin-TX-78701/110539287_zpid/,"2024-11-23 09:30:22",595,4696,2756,2441
72297897,670500,"Recently Sold","Single Family",2024-09-11,"3405 Florence Way",Denver,CO,80238,"Denver County",2006,1745,sqft,2951,3,3,464,31,0.42,9,2024-11-22,https://www.zillow.com/homedetails/3405-Florence-Way-Denver-CO-80238/72297897_zpid/,"2024-11-23 09:30:22",596,23195,90897,2453
66857455,368000,"Recently Sold","Single Family",2024-09-21,"3305 Wasatch Cedars St","Las Vegas",NV,89122,"Clark County",2005,1552,sqft,1903,2,3,323,15,0.44,9,2024-11-22,https://www.zillow.com/homedetails/3305-Wasatch-Cedars-St-Las-Vegas-NV-89122/66857455_zpid/,"2024-11-23 09:30:22",597,18597,32075,2063
29412951,0,"Recently Sold","Single Family",2024-11-22,"7405 Bucknell Dr",Austin,TX,78723,"Travis County",1968,1564,sqft,2617,2,3,7,0,1.27,9,2024-11-22,https://www.zillow.com/homedetails/7405-Bucknell-Dr-Austin-TX-78723/29412951_zpid/,"2024-11-23 09:30:22",598,4289,2855,2083
49917162,151000,"Recently Sold",Condo,2024-09-27,"6717 W Irving Park Rd APT 2A",Chicago,IL,60634,"Cook County",1965,900,sqft,1652,1,1,17,0,1.89,9,2024-11-22,https://www.zillow.com/homedetails/6717-W-Irving-Park-Rd-APT-2A-Chicago-IL-60634/49917162_zpid/,"2024-11-23 09:30:22",599,58409,NULL,2412
123602642,650000,"Recently Sold",Townhouse,2024-09-16,"8096 E 53rd Drive",Denver,CO,80238,"Denver County",2015,2530,sqft,3346,3,3,56,0,0.42,9,2024-11-22,https://www.zillow.com/homedetails/8096-E-53rd-Dr-Denver-CO-80238/123602642_zpid/,"2024-11-23 09:30:22",600,19816,90907,2662
81823460,195000,"Recently Sold",Manufactured,2024-08-22,"3629 Haleakala Dr","Las Vegas",NV,89122,"Clark County",1990,1938,sqft,1657,2,3,47,2,0.44,9,2024-11-22,https://www.zillow.com/homedetails/3629-Haleakala-Dr-Las-Vegas-NV-89122/81823460_zpid/,"2024-11-23 09:30:22",601,18599,32041,2275
145652614,0,"Recently Sold","Single Family",2024-09-27,"2313 McBee St",Austin,TX,78723,"Travis County",2017,2237,sqft,3977,3,4,347,13,1.27,9,2024-11-22,https://www.zillow.com/homedetails/2313-McBee-St-Austin-TX-78723/145652614_zpid/,"2024-11-23 09:30:22",602,4547,96052,2489
13279129,495000,"Recently Sold","Single Family",2024-09-09,"5070 Ursula Way",Denver,CO,80239,"Denver County",1971,2421,sqft,3274,3,6,274,6,0.42,9,2024-11-22,https://www.zillow.com/homedetails/5070-Ursula-Way-Denver-CO-80239/13279129_zpid/,"2024-11-23 09:30:22",603,63865,90876,2386
70352442,0,"Recently Sold","Single Family",2024-11-23,"11912 Granite Bay Pl",Austin,TX,78732,"Travis County",2008,3020,sqft,3755,4,4,3,0,1.27,9,2024-11-22,https://www.zillow.com/homedetails/11912-Granite-Bay-Pl-Austin-TX-78732/70352442_zpid/,"2024-11-23 09:30:22",604,19238,2799,2379
68050353,520000,"Recently Sold","Single Family",2024-05-22,"20546 Robins Drive",Denver,CO,80249,"Denver County",2005,2042,sqft,2898,3,3,41,0,0.42,9,2024-11-22,https://www.zillow.com/homedetails/20546-Robins-Dr-Denver-CO-80249/68050353_zpid/,"2024-11-23 09:30:22",605,69739,90903,2591
7066745,318900,"Recently Sold","Single Family",2024-08-23,"5124 Jewel Canyon Dr","Las Vegas",NV,89122,"Clark County",2002,1088,sqft,1591,2,2,274,8,0.44,9,2024-11-22,https://www.zillow.com/homedetails/5124-Jewel-Canyon-Dr-Las-Vegas-NV-89122/7066745_zpid/,"2024-11-23 09:30:22",606,4031,31942,2655
337912743,525000,"Recently Sold",Townhouse,2024-10-25,"3965 W 13th Avenue",Denver,CO,80204,"Denver County",2021,1067,sqft,2634,2,2,412,44,0.42,9,2024-11-22,https://www.zillow.com/homedetails/3965-W-13th-Ave-Denver-CO-80204/337912743_zpid/,"2024-11-23 09:30:22",607,7345,90894,3137
82532984,250000,"Recently Sold",Condo,2024-09-17,"2455 W Serene Ave UNIT 811","Las Vegas",NV,89123,"Clark County",2007,899,sqft,1648,2,2,42,1,0.44,9,2024-11-22,https://www.zillow.com/homedetails/2455-W-Serene-Ave-UNIT-811-Las-Vegas-NV-89123/82532984_zpid/,"2024-11-23 09:30:22",608,16183,31928,2033
7541480,550000,"Recently Sold","Single Family",2024-10-04,"2410 N 39th Pl",Phoenix,AZ,85008,"Maricopa County",1955,1735,sqft,2585,2,3,107,6,0.41,9,2024-11-22,https://www.zillow.com/homedetails/2410-N-39th-Pl-Phoenix-AZ-85008/7541480_zpid/,"2024-11-23 09:30:22",609,17471,17809,2516
130246196,725000,"Recently Sold",Townhouse,2024-10-12,"1445 Osceola Street",Denver,CO,80204,"Denver County",1924,2758,sqft,3896,2,3,128,1,0.42,9,2024-11-22,https://www.zillow.com/homedetails/1445-Osceola-St-Denver-CO-80204/130246196_zpid/,"2024-11-23 09:30:22",610,7343,90843,2202
66866555,207000,"Recently Sold",Condo,2024-08-14,"9000 Las Vegas Blvd S UNIT 1291","Las Vegas",NV,89123,"Clark County",2004,723,sqft,1366,1,1,20,0,0.44,9,2024-11-22,https://www.zillow.com/homedetails/9000-Las-Vegas-Blvd-S-UNIT-1291-Las-Vegas-NV-89123/66866555_zpid/,"2024-11-23 09:30:22",611,16177,31826,2676
7506629,242100,"Pre Foreclosure","Single Family",2024-11-18,"4014 W Culver St",Phoenix,AZ,85009,"Maricopa County",1968,1719,sqft,2287,2,3,26,2,0.41,936,NULL,https://www.zillow.com/homedetails/4014-W-Culver-St-Phoenix-AZ-85009/7506629_zpid/,"2024-11-23 09:30:22",612,23042,18690,2976
13337253,525000,"Recently Sold","Single Family",2024-10-10,"815 Perry Street",Denver,CO,80204,"Denver County",1949,945,sqft,2782,2,3,1719,100,0.42,9,2024-11-22,https://www.zillow.com/homedetails/815-Perry-St-Denver-CO-80204/13337253_zpid/,"2024-11-23 09:30:22",613,7347,90891,2625
68668434,235000,"Recently Sold",Condo,2024-09-26,"62 E Serene Ave UNIT 331","Las Vegas",NV,89123,"Clark County",2006,817,sqft,1430,1,1,103,1,0.44,9,2024-11-22,https://www.zillow.com/homedetails/62-E-Serene-Ave-UNIT-331-Las-Vegas-NV-89123/68668434_zpid/,"2024-11-23 09:30:22",614,16179,31742,2228
284928537,530000,"Recently Sold",Apartment,2023-11-27,"3131 N Central Ave #4013",Phoenix,AZ,85012,"Maricopa County",2024,1125,sqft,2397,2,2,75,4,0.41,9,2024-11-22,https://www.zillow.com/homedetails/3131-N-Central-Ave-4013-Phoenix-AZ-85012/284928537_zpid/,"2024-11-23 09:30:22",615,11358,18589,2606
7157536,535000,"Recently Sold","Single Family",2024-10-29,"845 E Eldorado Ln","Las Vegas",NV,89123,"Clark County",1994,2352,sqft,2820,2,4,1567,98,0.44,9,2024-11-22,https://www.zillow.com/homedetails/845-E-Eldorado-Ln-Las-Vegas-NV-89123/7157536_zpid/,"2024-11-23 09:30:22",616,21088,31775,2476
7797420,269000,"Recently Sold",Townhouse,2024-09-22,"1320 E Bethany Home Rd UNIT 104",Phoenix,AZ,85014,"Maricopa County",1971,1058,sqft,1984,2,2,54,0,0.41,9,2024-11-22,https://www.zillow.com/homedetails/1320-E-Bethany-Home-Rd-UNIT-104-Phoenix-AZ-85014/7797420_zpid/,"2024-11-23 09:30:22",617,2161,18665,2512
6937405,585000,"Recently Sold","Single Family",2024-10-02,"8229 Dolphin Bay Ct","Las Vegas",NV,89128,"Clark County",1989,1663,sqft,3864,2,3,65,3,0.44,9,2024-11-22,https://www.zillow.com/homedetails/8229-Dolphin-Bay-Ct-Las-Vegas-NV-89128/6937405_zpid/,"2024-11-23 09:30:22",618,30664,31842,2391
7758717,230000,"Recently Sold","Single Family",2024-09-25,"6230 N 33rd Ave UNIT 120",Phoenix,AZ,85017,"Maricopa County",1987,951,sqft,1524,2,2,113,1,0.41,9,2024-11-22,https://www.zillow.com/homedetails/6230-N-33rd-Ave-UNIT-120-Phoenix-AZ-85017/7758717_zpid/,"2024-11-23 09:30:22",619,22996,566,2715
6966152,310000,"Recently Sold",Townhouse,2024-10-22,"1229 Nevada Sky St","Las Vegas",NV,89128,"Clark County",1998,1320,sqft,1803,3,3,150,16,0.44,9,2024-11-22,https://www.zillow.com/homedetails/1229-Nevada-Sky-St-Las-Vegas-NV-89128/6966152_zpid/,"2024-11-23 09:30:22",620,25008,31875,2015
3997640,40000,"Recently Sold","Single Family",2024-10-30,"1541 W Marquette Rd",Chicago,IL,60636,"Cook County",1898,1032,sqft,1636,1,2,429,22,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1541-W-Marquette-Rd-Chicago-IL-60636/3997640_zpid/,"2024-11-23 09:30:22",621,91221,NULL,2350
7782917,270000,"Recently Sold",Townhouse,2024-09-26,"13411 N 8th St",Phoenix,AZ,85022,"Maricopa County",1976,920,sqft,1625,2,2,740,33,0.41,9,2024-11-22,https://www.zillow.com/homedetails/13411-N-8th-St-Phoenix-AZ-85022/7782917_zpid/,"2024-11-23 09:30:22",622,1835,18575,2568
68276271,215000,"Recently Sold",Condo,2024-07-09,"3151 Soaring Gulls Dr UNIT 2190","Las Vegas",NV,89128,"Clark County",1989,1071,sqft,1557,2,2,132,7,0.44,9,2024-11-22,https://www.zillow.com/homedetails/3151-Soaring-Gulls-Dr-UNIT-2190-Las-Vegas-NV-89128/68276271_zpid/,"2024-11-23 09:30:22",623,30666,31833,2707
63706255,159000,"Recently Sold",Condo,2024-11-04,"1131 E 61st St #1",Chicago,IL,60637,"Cook County",1920,NULL,sqft,1560,1,2,237,18,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1131-E-61st-St-1-Chicago-IL-60637/63706255_zpid/,"2024-11-23 09:30:22",624,47006,NULL,2284
52427477,480000,"Recently Sold","Single Family",2024-08-04,"16036 N 11th Ave UNIT 1059",Phoenix,AZ,85023,"Maricopa County",2002,1603,sqft,2299,2,3,78,3,0.41,9,2024-11-22,https://www.zillow.com/homedetails/16036-N-11th-Ave-UNIT-1059-Phoenix-AZ-85023/52427477_zpid/,"2024-11-23 09:30:22",625,26865,18692,2810
13306441,610000,"Recently Sold","Single Family",2024-09-06,"1639 E 30th Avenue",Denver,CO,80205,"Denver County",1890,1512,sqft,3061,2,3,309,6,0.42,9,2024-11-22,https://www.zillow.com/homedetails/1639-E-30th-Ave-Denver-CO-80205/13306441_zpid/,"2024-11-23 09:30:22",626,11469,81717,2073
68276184,215000,"Recently Sold",Condo,2024-08-06,"3151 Soaring Gulls Dr UNIT 2031","Las Vegas",NV,89128,"Clark County",1989,1074,sqft,1558,2,2,117,2,0.44,9,2024-11-22,https://www.zillow.com/homedetails/3151-Soaring-Gulls-Dr-UNIT-2031-Las-Vegas-NV-89128/68276184_zpid/,"2024-11-23 09:30:22",627,30670,32018,2450
4000049,673000,"Recently Sold","Single Family",2024-09-10,"6448 S Greenwood Ave",Chicago,IL,60637,"Cook County",1897,3020,sqft,3853,4,4,121,9,1.89,9,2024-11-22,https://www.zillow.com/homedetails/6448-S-Greenwood-Ave-Chicago-IL-60637/4000049_zpid/,"2024-11-23 09:30:22",628,47003,97208,1801
7827016,690000,"Recently Sold","Single Family",2024-09-06,"4072 E Yucca St",Phoenix,AZ,85028,"Maricopa County",1975,1912,sqft,3024,2,3,294,6,0.41,9,2024-11-22,https://www.zillow.com/homedetails/4072-E-Yucca-St-Phoenix-AZ-85028/7827016_zpid/,"2024-11-23 09:30:22",629,19565,18607,2373
13327533,730000,"Recently Sold","Single Family",2024-05-22,"736 Harrison Street",Denver,CO,80206,"Denver County",1926,1700,sqft,3518,2,3,131,2,0.42,9,2024-11-22,https://www.zillow.com/homedetails/736-Harrison-St-Denver-CO-80206/13327533_zpid/,"2024-11-23 09:30:22",630,37820,81723,2409
61742833,484900,"Recently Sold","Single Family",2024-10-04,"10658 Suffolk Hills Ave","Las Vegas",NV,89129,"Clark County",2003,1630,sqft,2029,2,3,94,1,0.44,9,2024-11-22,https://www.zillow.com/homedetails/10658-Suffolk-Hills-Ave-Las-Vegas-NV-89129/61742833_zpid/,"2024-11-23 09:30:22",631,25349,2529,2433
2080020027,1175000,"Recently Sold","Multi Family",2024-10-07,"1742 W Foster Ave",Chicago,IL,60640,"Cook County",1997,NULL,NULL,2722,7,11,562,28,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1742-W-Foster-Ave-Chicago-IL-60640/2080020027_zpid/,"2024-11-23 09:30:22",632,18444,NULL,2552
7784589,550000,"Recently Sold","Single Family",2024-09-16,"13438 N 18th Ln",Phoenix,AZ,85029,"Maricopa County",1972,2879,sqft,2923,4,5,187,6,0.41,9,2024-11-22,https://www.zillow.com/homedetails/13438-N-18th-Ln-Phoenix-AZ-85029/7784589_zpid/,"2024-11-23 09:30:22",633,26864,18644,2088
13325322,1312500,"Recently Sold","Single Family",2024-08-11,"1316 Cook Street",Denver,CO,80206,"Denver County",1921,2541,sqft,4385,4,4,487,25,0.42,9,2024-11-22,https://www.zillow.com/homedetails/1316-Cook-St-Denver-CO-80206/13325322_zpid/,"2024-11-23 09:30:22",634,5363,90825,2259
6920683,785000,"Recently Sold","Single Family",2024-04-26,"8380 Las Lunas Way","Las Vegas",NV,89129,"Clark County",1997,3714,sqft,4400,3,4,284,6,0.44,9,2024-11-22,https://www.zillow.com/homedetails/8380-Las-Lunas-Way-Las-Vegas-NV-89129/6920683_zpid/,"2024-11-23 09:30:22",635,25350,32068,2455
92349193,285000,"Recently Sold","Single Family",2024-11-19,"2446 E Marilyn Rd",Phoenix,AZ,85032,"Maricopa County",1971,1116,sqft,1899,1,2,31,0,0.41,9,2024-11-22,https://www.zillow.com/homedetails/2446-E-Marilyn-Rd-Phoenix-AZ-85032/92349193_zpid/,"2024-11-23 09:30:22",636,2356,18580,2756
2123035369,850000,"Recently Sold","Multi Family",2024-11-18,"1718 W Balmoral Ave",Chicago,IL,60640,"Cook County",NULL,NULL,NULL,2068,2,4,9,1,1.89,9,2024-11-22,https://www.zillow.com/homedetails/1718-W-Balmoral-Ave-Chicago-IL-60640/2123035369_zpid/,"2024-11-23 09:30:22",637,18438,97362,2631
13282817,445000,"Recently Sold","Single Family",2024-10-23,"5125 E Thrill Place",Denver,CO,80207,"Denver County",1956,944,sqft,1728,1,2,756,27,0.42,9,2024-11-22,https://www.zillow.com/homedetails/5125-E-Thrill-Pl-Denver-CO-80207/13282817_zpid/,"2024-11-23 09:30:22",638,5361,90274,3948
348008892,739950,"Recently Sold","Single Family",2024-04-25,"5072 Tranquil View St","Las Vegas",NV,89130,"Clark County",2024,2830,sqft,2847,4,4,36,0,0.44,9,2024-11-22,https://www.zillow.com/homedetails/5072-Tranquil-View-St-Las-Vegas-NV-89130/348008892_zpid/,"2024-11-23 09:30:22",639,31509,31947,2166
347138891,345000,"Recently Sold","Single Family",2024-06-28,"4057 E Friess Dr",Phoenix,AZ,85032,"Maricopa County",1974,1469,sqft,2137,2,3,111,4,0.41,9,2024-11-22,https://www.zillow.com/homedetails/4057-E-Friess-Dr-Phoenix-AZ-85032/347138891_zpid/,"2024-11-23 09:30:22",640,1029,18610,2536
3702164,255000,Pending,Condo,2024-09-05,"4900 N Marine Dr APT 802",Chicago,IL,60640,"Cook County",1950,1000,sqft,2085,1,2,49,1,1.89,1896,NULL,https://www.zillow.com/homedetails/4900-N-Marine-Dr-APT-802-Chicago-IL-60640/3702164_zpid/,"2024-11-23 09:30:22",641,10075,NULL,10748
13285462,925000,"Recently Sold","Single Family",2024-08-29,"2580 Cherry Street",Denver,CO,80207,"Denver County",1923,2262,sqft,4006,2,5,152,5,0.42,9,2024-11-22,https://www.zillow.com/homedetails/2580-Cherry-St-Denver-CO-80207/13285462_zpid/,"2024-11-23 09:30:22",642,5364,90852,2982
53363759,380000,"Recently Sold","Single Family",2024-10-25,"5001 W El Campo Grande Ave","Las Vegas",NV,89130,"Clark County",2001,1426,sqft,1832,2,3,905,58,0.44,9,2024-11-22,https://www.zillow.com/homedetails/5001-W-El-Campo-Grande-Ave-Las-Vegas-NV-89130/53363759_zpid/,"2024-11-23 09:30:22",643,31510,31811,1972
7482941,303000,"Recently Sold","Single Family",2024-08-31,"7963 W Hazelwood St",Phoenix,AZ,85033,"Maricopa County",1979,840,sqft,1685,1,3,55,1,0.41,9,2024-11-22,https://www.zillow.com/homedetails/7963-W-Hazelwood-St-Phoenix-AZ-85033/7482941_zpid/,"2024-11-23 09:30:22",644,14959,13052,2444
89925875,330000,"Recently Sold",Condo,2024-09-18,"5022 N Hermitage Ave APT 2",Chicago,IL,60640,"Cook County",1940,NULL,sqft,2114,1,2,50,2,1.89,9,2024-11-22,https://www.zillow.com/homedetails/5022-N-Hermitage-Ave-APT-2-Chicago-IL-60640/89925875_zpid/,"2024-11-23 09:30:22",645,18440,NULL,2587
13288037,342000,"Recently Sold",Condo,2024-10-25,"2233 Kearney Street  Unit 7",Denver,CO,80207,"Denver County",1938,801,sqft,1768,1,1,894,86,0.42,9,2024-11-22,https://www.zillow.com/homedetails/2233-Kearney-St-APT-7-Denver-CO-80207/13288037_zpid/,"2024-11-23 09:30:22",646,5362,90858,2452
66837177,945000,"Recently Sold","Single Family",2024-09-22,"7080 April Wind Ave","Las Vegas",NV,89131,"Clark County",2005,3341,sqft,4655,4,4,212,8,0.44,9,2024-11-22,https://www.zillow.com/homedetails/7080-April-Wind-Ave-Las-Vegas-NV-89131/66837177_zpid/,"2024-11-23 09:30:22",647,25557,31943,2839
95162757,365000,"Recently Sold","Single Family",2024-10-21,"2133 N 77th Dr",Phoenix,AZ,85035,"Maricopa County",2016,1537,sqft,2030,3,3,102,5,0.41,9,2024-11-22,https://www.zillow.com/homedetails/2133-N-77th-Dr-Phoenix-AZ-85035/95162757_zpid/,"2024-11-23 09:30:22",648,32235,18640,2701
